timestamp,open,high,low,close,volume,ma_short,ma_long,signal,position
2026-01-14 10:30:00,13161037011.0,13199996998.0,13157999000.0,13199000000.0,0.1874844389,13146993324.6,,0,0.0
2026-01-14 11:30:00,13199000000.0,13260000000.0,13198999899.0,13259556659.0,0.1714251521,13169948990.5,,0,0.0
2026-01-14 12:30:00,13259556659.0,13265000000.0,13225000002.0,13229000000.0,0.1556512653,13184170877.4,,0,0.0
2026-01-14 13:30:00,13230000000.0,13255677132.0,13159015017.0,13175009000.0,0.2503055282,13189571477.4,,0,0.0
2026-01-14 14:30:00,13175009000.0,13264000000.0,13175009000.0,13264000000.0,0.2109136234,13199769977.3,,0,0.0
2026-01-14 15:30:00,13257999999.0,13600000000.0,13200000011.0,13598852000.0,1.3640739009,13243845376.9,,0,0.0
2026-01-14 16:30:00,13598852000.0,13749999998.0,13500000000.0,13649900996.0,1.0773916521,13291835476.5,,0,0.0
2026-01-14 17:30:00,13550000003.0,13650000000.0,13400000000.0,13449999999.0,0.7417777424,13320835376.4,,0,0.0
2026-01-14 18:30:00,13400500000.0,13630000000.0,13350000000.0,13581000223.0,0.4675050489,13356735388.8,,0,0.0
2026-01-14 19:30:00,13581003234.0,13630000000.0,13500000004.0,13577992991.0,0.3359605847,13398431186.8,,0,0.0
2026-01-14 20:30:00,13577992991.0,13640000000.0,13512111112.0,13608975889.0,0.4089102168,13439428775.7,,0,0.0
2026-01-14 21:30:00,13625000000.0,13625999000.0,13514001099.0,13625998999.0,0.2952669473,13476073009.7,13225152502.133333,1,1.0
2026-01-14 22:30:00,13625999000.0,13645000000.0,13514001099.0,13550000000.0,0.2666487767,13508173009.7,13243485802.133333,1,0.0
2026-01-14 23:30:00,13515111111.0,13550000000.0,13510000010.0,13550000000.0,0.0518302609,13545672109.7,13261819102.133333,1,0.0
2026-01-15 00:30:00,13511999999.0,13550000000.0,13510014111.0,13549999999.0,0.034350337,13574272109.6,13279485735.4,1,0.0
2026-01-15 01:30:00,13550000000.0,13550000000.0,13511000022.0,13511000022.0,0.0284348154,13565486911.8,13294219069.466667,1,0.0
2026-01-15 02:30:00,13511000022.0,13550000000.0,13450000000.0,13451000000.0,0.0940575044,13545596812.2,13307242402.8,1,0.0
2026-01-15 03:30:00,13509999998.0,13509999998.0,13450010002.0,13460000000.0,0.2326658689,13546596812.3,13322239434.1,1,0.0
2026-01-15 04:30:00,13460000000.0,13510000000.0,13460000000.0,13462002000.0,0.1192996298,13534696990.0,13335707534.1,1,0.0
2026-01-15 05:30:00,13499999999.0,13500000000.0,13459999999.0,13488000000.0,0.1968652305,13525697690.9,13351407434.1,1,0.0
2026-01-15 06:30:00,13488000000.0,13549999998.0,13467000000.0,13490000000.0,0.1995767328,13513800102.0,13366740734.1,1,0.0
2026-01-15 07:30:00,13500000000.0,13550000000.0,13484001000.0,13548894898.0,0.1883439119,13506089691.9,13384037230.7,1,0.0
2026-01-15 08:30:00,13548894898.0,13548894898.0,13485440005.0,13500000000.0,0.1033401453,13501089691.9,13397811193.0,1,0.0
2026-01-15 09:30:00,13500000000.0,13550000000.0,13486443077.0,13550000000.0,0.3329077193,13501089691.9,13412111093.0,1,0.0
2026-01-15 10:30:00,13550000000.0,13588999999.0,13500000000.0,13578000000.0,0.339872742,13503889692.0,13425977259.633333,1,0.0
2026-01-15 11:30:00,13578000000.0,13600000000.0,13555560558.0,13599999999.0,0.13689692,13512789689.7,13440707326.133333,1,0.0
2026-01-15 12:30:00,13599999999.0,13600000000.0,13580000000.0,13599998000.0,0.2144858627,13527689489.7,13455040592.8,1,0.0
2026-01-15 13:30:00,13599998000.0,13599998009.0,13548998999.0,13564006991.0,0.1356096491,13538090188.8,13468507459.166666,1,0.0
2026-01-15 14:30:00,13564006991.0,13564006991.0,13484000000.0,13521994990.0,0.3355602405,13544089487.8,13478507288.866667,1,0.0
2026-01-15 15:30:00,13521996111.0,13581048880.0,13486000000.0,13516433521.0,0.512523672,13546932839.9,13490353905.866667,1,0.0
2026-01-15 16:30:00,13516433521.0,13555540188.0,13490780344.0,13549997758.0,0.179053623,13552932615.7,13502053831.133333,1,0.0
2026-01-15 17:30:00,13540022113.0,13686217712.0,13538004000.0,13668555231.0,1.1346106501,13564898649.0,13515687116.866667,1,0.0
2026-01-15 18:30:00,13668555231.0,13690000000.0,13620000009.0,13621076682.0,0.2624282498,13577006317.2,13528756339.6,1,0.0
2026-01-15 19:30:00,13621078020.0,13628000000.0,13620000009.0,13620000009.0,0.1946605244,13584006318.1,13543589373.233334,1,0.0
2026-01-15 20:30:00,13620000009.0,13627997746.0,13585963369.0,13627994742.0,0.1336433569,13589005792.3,13555722531.3,1,0.0
2026-01-15 21:30:00,13627994742.0,13680000000.0,13595001125.0,13679998879.0,0.169838263,13597005680.3,13558427427.266666,1,0.0
2026-01-15 22:30:00,13670000336.0,13680000000.0,13627200000.0,13627200119.0,0.0906004742,13599725892.2,13557670731.366667,1,0.0
2026-01-15 23:30:00,13627200120.0,13656242952.0,13611000374.0,13655997758.0,0.070439963,13608924968.9,13564537323.333334,1,0.0
2026-01-16 00:30:00,13655997758.0,13655997758.0,13611000374.0,13620079998.0,0.0120820965,13618733469.7,13565839982.5,1,0.0
2026-01-16 01:30:00,13620079998.0,13655998999.0,13620079998.0,13655000000.0,0.0027753951,13632590117.6,13568406882.8,1,0.0
2026-01-16 02:30:00,13655998998.0,13655998999.0,13625001001.0,13653998879.0,0.0029325268,13642990229.7,13569907649.133333,1,0.0
2026-01-16 03:30:00,13653998879.0,13680000000.0,13600000000.0,13623333333.0,0.2003098077,13638468039.9,13569818793.6,1,0.0
2026-01-16 04:30:00,13623339557.0,13683000000.0,13600058160.0,13612118111.0,0.0382439785,13637572182.8,13571889397.3,1,0.0
2026-01-16 05:30:00,13639998998.0,13685000000.0,13615549562.0,13620715446.0,0.2002062969,13637643726.5,13574246578.833334,1,0.0
2026-01-16 06:30:00,13620715446.0,13669997758.0,13615549562.0,13630666666.0,0.1229047186,13637910918.9,13576935467.733334,1,0.0
2026-01-16 07:30:00,13631666666.0,13659989879.0,13630666666.0,13648997758.0,0.1597611008,13634810806.8,13581535392.266666,1,0.0
2026-01-16 08:30:00,13640117750.0,13659989879.0,13637006663.0,13642110340.0,0.0654426371,13636301828.9,13587905736.933332,1,0.0
2026-01-16 09:30:00,13642110340.0,13644555550.0,13630700000.0,13630700022.0,0.1390528553,13633772055.3,13593595737.666666,1,0.0
2026-01-16 10:30:00,13642996636.0,13643988879.0,13630700022.0,13630700500.0,0.0890696229,13634834105.5,13599219021.0,1,0.0
2026-01-16 11:30:00,13630700500.0,13650000000.0,13630700022.0,13636873422.0,0.1491335147,13633021447.7,13604181468.4,1,0.0
2026-01-16 12:30:00,13636873422.0,13659998870.0,13600000000.0,13650000000.0,0.2769473071,13632621559.8,13609514801.733334,1,0.0
2026-01-16 13:30:00,13650000000.0,13658997869.0,13650000000.0,13658192090.0,0.0865718133,13636107435.5,13613158041.466667,1,0.0
2026-01-16 14:30:00,13658192092.0,13659000000.0,13631000001.0,13631000001.0,0.1410726133,13637995624.5,13617524708.166666,1,0.0
2026-01-16 15:30:00,13631000011.0,13631000011.0,13555000000.0,13581047710.0,0.2266631356,13634028850.9,13618559631.833334,1,0.0
2026-01-16 16:30:00,13581047715.0,13627000006.0,13573690011.0,13600000009.0,0.1544464839,13630962185.2,13619292965.466667,1,0.0
2026-01-16 17:30:00,13602573160.0,13602573160.0,13576000000.0,13580000000.0,0.0962810657,13624062409.4,13618626298.833334,1,0.0
2026-01-16 18:30:00,13580000000.0,13595184810.0,13550000226.0,13550000340.0,0.1444135931,13614851409.4,13616959710.166666,0,-1.0
2026-01-16 19:30:00,13550000340.0,13600000000.0,13530000000.0,13562000000.0,0.2412076491,13607981407.2,13616892810.466667,0,0.0
2026-01-16 20:30:00,13562000000.0,13589996633.0,13543001000.0,13546608000.0,0.1125859671,13599572157.2,13617713244.133333,0,0.0
2026-01-16 21:30:00,13546608000.0,13581483066.0,13546600000.0,13563100000.0,0.0601410352,13592194815.0,13619268793.433332,0,0.0
2026-01-16 22:30:00,13563100000.0,13581483066.0,13563100000.0,13564000000.0,0.0177871397,13583594815.0,13619735534.833334,0,0.0
2026-01-16 23:30:00,13564000000.0,13575000000.0,13563000000.0,13570497730.0,0.0082166002,13574825379.0,13616466951.466667,0,0.0
2026-01-17 00:30:00,13570497730.0,13600000000.0,13564000974.0,13597404549.0,0.0165719609,13571465833.8,13615677880.366667,0,0.0
2026-01-17 01:30:00,13598000000.0,13598000000.0,13564000000.0,13564500000.0,0.0396782935,13569811062.8,13613827880.066668,0,0.0
2026-01-17 02:30:00,13564500000.0,13580007680.0,13531222555.0,13531222555.0,0.0820124476,13562933317.4,13610602140.5,0,0.0
2026-01-17 03:30:00,13531222555.0,13620000000.0,13523000000.0,13620000000.0,0.1060692423,13566933317.4,13608602177.866667,0,0.0
2026-01-17 04:30:00,13620000000.0,13640852512.0,13561000010.0,13640852512.0,0.0898310072,13576018534.6,13609057257.633333,0,0.0
2026-01-17 05:30:00,13640851391.0,13649999900.0,13523000000.0,13621881583.0,0.1637892674,13582006692.9,13607920051.8,0,0.0
2026-01-17 06:30:00,13626004302.0,13650000113.0,13565888585.0,13570000000.0,0.0814912009,13584345892.9,13606250718.533333,0,0.0
2026-01-17 07:30:00,13580000113.0,13645902050.0,13570003000.0,13586112441.0,0.1827157725,13586647137.0,13603954466.566668,0,0.0
2026-01-17 08:30:00,13602012760.0,13609998879.0,13587718349.0,13591138876.0,0.0724749734,13589361024.6,13601859133.133333,0,0.0
2026-01-17 09:30:00,13591138876.0,13639999008.0,13580000000.0,13596137254.0,0.088955125,13591924977.0,13600952597.166666,0,0.0
2026-01-17 10:30:00,13596137254.0,13626888887.0,13596137050.0,13599839570.0,0.0578674319,13592168479.1,13600543312.466667,0,0.0
2026-01-17 11:30:00,13599838570.0,13630000000.0,13597550000.0,13617252182.0,0.1459496269,13597443697.3,13600427870.333334,0,0.0
2026-01-17 12:30:00,13619999000.0,13620000000.0,13600000000.0,13617000000.0,0.0424379438,13606021441.8,13599972314.8,1,1.0
2026-01-17 13:30:00,13616998879.0,13618000000.0,13600100235.0,13618000000.0,0.2044607633,13605821441.8,13598939056.2,1,0.0
2026-01-17 14:30:00,13618000000.0,13650000000.0,13618000000.0,13649999988.0,0.1831335696,13606736189.4,13599202044.466667,1,0.0
2026-01-17 15:30:00,13620016114.0,13650000000.0,13613734034.0,13623001140.0,0.084987779,13606848145.1,13598945415.066668,1,0.0
2026-01-17 16:30:00,13623001141.0,13647500000.0,13611331001.0,13631033359.0,0.1465001572,13612951481.0,13598956510.366667,1,0.0
2026-01-17 17:30:00,13631033359.0,13648000000.0,13616018001.0,13630152697.0,0.1974988303,13617355506.6,13598732486.2,1,0.0
2026-01-17 18:30:00,13630152697.0,13630165819.0,13616000211.0,13616000211.0,0.0966540553,13619841640.1,13597599159.9,1,0.0
2026-01-17 19:30:00,13616000211.0,13620000000.0,13606666666.0,13606666666.0,0.0922132575,13620894581.3,13595881645.766666,1,0.0
2026-01-17 20:30:00,13605377778.0,13620000000.0,13600000000.0,13609799111.0,0.0853880827,13621890535.4,13595174949.433332,1,0.0
2026-01-17 21:30:00,13609799111.0,13625207000.0,13597777777.0,13620000000.0,0.0451431821,13622165317.2,13596473359.1,1,0.0
2026-01-17 22:30:00,13620000000.0,13620000000.0,13610000000.0,13615162480.0,0.0204480919,13621981565.2,13596978774.8,1,0.0
2026-01-17 23:30:00,13615162480.0,13618018576.0,13615162480.0,13618018576.0,0.0050035663,13621983422.8,13598246060.666666,1,0.0
2026-01-18 00:30:00,13618000000.0,13618018576.0,13610100346.0,13615766029.0,0.0088318641,13618560026.9,13600438250.3,1,0.0
2026-01-18 01:30:00,13615764908.0,13618018576.0,13600000000.0,13600000000.0,0.0118548311,13616259912.9,13601704916.966667,1,0.0
2026-01-18 02:30:00,13600000000.0,13618018576.0,13596120027.0,13610000234.0,0.010622437,13614156600.4,13603817991.433332,1,0.0
2026-01-18 03:30:00,13610000001.0,13620000000.0,13595000000.0,13619998879.0,0.1017133671,13613141218.6,13605714620.733334,1,0.0
2026-01-18 04:30:00,13619998879.0,13645000000.0,13590000000.0,13624000000.0,0.1562565076,13613941197.5,13607714620.733334,1,0.0
2026-01-18 05:30:00,13624000000.0,13626000000.0,13602481321.0,13611070984.0,0.0906201614,13614381629.3,13609067062.533333,1,0.0
2026-01-18 06:30:00,13611077100.0,13627000000.0,13606500000.0,13612000000.0,0.0783716309,13614601718.2,13609553577.566668,1,0.0
2026-01-18 07:30:00,13606514566.0,13611999999.0,13550000000.0,13565994909.0,0.1934041083,13609201209.1,13609603407.866667,0,-1.0
2026-01-18 08:30:00,13551000000.0,13562992050.0,13536246000.0,13550000010.0,0.1747655048,13602684962.1,13610229323.033333,0,0.0
2026-01-18 09:30:00,13547000000.0,13550000010.0,13532000000.0,13543014451.0,0.1226668333,13595184549.6,13607663138.066668,0,0.0
2026-01-18 10:30:00,13540000000.0,13543014451.0,13524000000.0,13524000000.0,0.2144547694,13586007946.7,13603768054.333334,0,0.0
2026-01-18 11:30:00,13526246009.0,13532000000.0,13501200113.0,13504500000.0,0.0822442334,13576457946.7,13599855334.9,0,0.0
2026-01-18 12:30:00,13504500000.0,13520000000.0,13500000000.0,13500000112.0,0.295962923,13565457934.5,13597522005.3,0,0.0
2026-01-18 13:30:00,13500000000.0,13551000000.0,13500000000.0,13531000000.0,0.1753778811,13556558046.6,13595684923.933332,0,0.0
2026-01-18 14:30:00,13531000000.0,13551000000.0,13501095351.0,13508784328.0,0.0791539755,13545036479.4,13592939772.333334,0,0.0
2026-01-18 15:30:00,13508784328.0,13554058160.0,13500000000.0,13509999002.0,0.1343253475,13534929281.2,13590068497.266666,0,0.0
2026-01-18 16:30:00,13509998879.0,13509999012.0,13469077000.0,13492250119.0,0.2107327502,13522954293.1,13586482182.233334,0,0.0
2026-01-18 17:30:00,13495314262.0,13506811420.0,13469077000.0,13490229234.0,0.1623232534,13515377725.6,13582248083.966667,0,0.0
2026-01-18 18:30:00,13490229224.0,13505987758.0,13466000004.0,13499000000.0,0.3457806733,13510277724.6,13578314750.633333,0,0.0
2026-01-18 19:30:00,13495000347.0,13499000000.0,13470034000.0,13498994413.0,0.1296527181,13505875720.8,13574347897.733334,0,0.0
2026-01-18 20:30:00,13498498879.0,13498997004.0,13485214009.0,13485214009.0,0.0656453501,13501997121.7,13568855031.766666,0,0.0
2026-01-18 21:30:00,13485996638.0,13498997004.0,13485204000.0,13485204112.0,0.0480717053,13500067532.9,13564261797.5,0,0.0
2026-01-18 22:30:00,13485204112.0,13499000000.0,13477012000.0,13477012000.0,0.0448925798,13497768721.7,13559127752.2,0,0.0
2026-01-18 23:30:00,13470034019.0,13471824859.0,13200000000.0,13236600000.0,0.5742419373,13468328721.7,13546009328.966667,0,0.0
2026-01-19 00:30:00,13240000000.0,13298000000.0,13200000001.0,13255686799.0,0.122540943,13443018968.8,13533998881.9,0,0.0
2026-01-19 01:30:00,13279998890.0,13279998890.0,13200000001.0,13279998870.0,0.0991958855,13420018955.6,13523109955.366667,0,0.0
2026-01-19 02:30:00,13259165580.0,13279998890.0,13200000005.0,13223000000.0,0.2093962522,13393093943.7,13510216651.666666,0,0.0
2026-01-19 03:30:00,13223000000.0,13278999933.0,13200001005.0,13220000000.0,0.1792393574,13366071020.3,13496883318.333334,0,0.0
2026-01-19 04:30:00,13223348688.0,13269999991.0,13207000000.0,13220000000.0,0.2178014837,13338171020.3,13483711235.666666,0,0.0
2026-01-19 05:30:00,13220000000.0,13223664072.0,13111000000.0,13166303366.0,0.2669320078,13304901915.6,13468654062.0,0,0.0
2026-01-19 06:30:00,13166303365.0,13190000000.0,13121300999.0,13122000000.0,0.183480278,13268580514.7,13452195194.366667,0,0.0
2026-01-19 07:30:00,13122000000.0,13220000000.0,13121300999.0,13209997748.0,0.2413930771,13241059878.3,13439195119.3,0,0.0
2026-01-19 08:30:00,13209997748.0,13220000000.0,13174997758.0,13199999990.0,0.2416359574,13213358677.3,13425528444.5,0,0.0
2026-01-19 09:30:00,13199999990.0,13219990000.0,13144998889.0,13144998899.0,0.3082972718,13204198567.2,13409695111.833334,0,0.0
2026-01-19 10:30:00,13144444444.0,13144444444.0,13100000000.0,13100001000.0,0.2198053478,13188629987.3,13392228478.5,0,0.0
2026-01-19 11:30:00,13100001000.0,13109976666.0,13001050000.0,13058152755.0,0.2574691682,13166445375.8,13373797870.866667,0,0.0
2026-01-19 12:30:00,13058157239.0,13089655899.0,13018245528.0,13048480627.0,0.1677580993,13148993438.5,13355013891.766666,0,0.0
2026-01-19 13:30:00,13048480628.0,13055555555.0,12900101272.0,12977194361.0,0.5086973713,13124712874.6,13335387206.833334,0,0.0
2026-01-19 14:30:00,12977194361.0,12977194361.0,12836300000.0,12869629284.0,0.4561768498,13089675803.0,13312708182.633333,0,0.0
2026-01-19 15:30:00,12869623128.0,12959998852.0,12869623128.0,12919998879.0,0.3074285553,13065045354.3,13291940996.9,0,0.0
2026-01-19 16:30:00,12919998879.0,13112000000.0,12917400001.0,13061000000.0,0.496799905,13058945354.3,13276507663.566668,0,0.0
2026-01-19 17:30:00,13061000000.0,13099998876.0,13000011223.0,13005998879.0,0.4002639421,13038545467.4,13259890959.533333,0,0.0
2026-01-19 18:30:00,13000011111.0,13018200000.0,13000011111.0,13000012632.0,0.1992818054,13018546731.6,13243224710.2,0,0.0
2026-01-19 19:30:00,13000012632.0,13112000000.0,13000000000.0,13040000100.0,0.1361372589,13008046851.7,13226858046.866667,0,0.0
2026-01-19 20:30:00,13040000100.0,13106074017.0,13030002000.0,13065000000.0,0.1209809391,13004546751.7,13212065235.933332,0,0.0
2026-01-19 21:30:00,13065000000.0,13066507057.0,13000000000.0,13013283892.0,0.0755162107,13000059865.4,13195508065.6,0,0.0
2026-01-19 22:30:00,13010001036.0,13050855880.0,12942611100.0,12943557610.0,0.0778403012,12989567563.7,13177218315.3,0,0.0
2026-01-19 23:30:00,12948707520.0,12959997758.0,12942611100.0,12947141160.0,0.0337933595,12986562243.6,13159115379.5,0,0.0
2026-01-20 00:30:00,12943518064.0,12960000000.0,12942550000.0,12954544684.0,0.039081,12995053783.6,13140966868.966667,0,0.0
2026-01-20 01:30:00,12959998879.0,13007409411.0,12942600011.0,12999999990.0,0.0476167046,13003053894.7,13124333721.533333,0,0.0
2026-01-20 02:30:00,12991556566.0,13021117182.0,12989039992.0,13012000112.0,0.0510306183,12998153905.9,13108559924.966667,0,0.0
2026-01-20 03:30:00,13012000112.0,13068900999.0,12995000000.0,13000000000.0,0.138469805,12997554018.0,13092386454.566668,0,0.0
2026-01-20 04:30:00,13017688310.0,13038000000.0,12900000000.0,12900000011.0,0.275377776,12987552755.9,13073152721.6,0,0.0
2026-01-20 05:30:00,12900000011.0,12999997704.0,12851320757.0,12869623128.0,0.322551434,12970515058.7,13060920159.2,0,0.0
2026-01-20 06:30:00,12869623128.0,12869623128.0,12790000001.0,12796000000.0,0.5512704224,12943615058.7,13045597265.9,0,0.0
2026-01-20 07:30:00,12790000001.0,12820000000.0,12626184423.0,12628313300.0,1.0342820467,12905117999.5,13023874413.566668,0,0.0
2026-01-20 08:30:00,12628313311.0,12684380625.0,12626184423.0,12632658099.0,0.3811080564,12874028048.4,13004196350.2,0,0.0
2026-01-20 09:30:00,12627002212.0,12718162689.0,12627000000.0,12628000340.0,0.2574277236,12842113966.4,12984463028.2,0,0.0
2026-01-20 10:30:00,12633000000.0,12794434816.0,12628000228.0,12784551415.0,0.4704595531,12825114639.5,12969948075.366667,0,0.0
2026-01-20 11:30:00,12784551527.0,12839999996.0,12757000000.0,12757000000.0,0.4244247923,12800814640.5,12956304629.833334,0,0.0
2026-01-20 12:30:00,12756310632.0,12813000000.0,12750000002.0,12785298879.0,0.2332006105,12778144517.2,12945081259.133333,0,0.0
2026-01-20 13:30:00,12780731510.0,12785298879.0,12740000000.0,12758000000.0,0.1650810006,12753944517.2,12930014667.533333,0,0.0
2026-01-20 14:30:00,12758000000.0,12762000000.0,12690377777.0,12758999999.0,1.4614431704,12739844516.0,12915314667.833334,0,0.0
2026-01-20 15:30:00,12758999999.0,12822156930.0,12744942970.0,12775000000.0,0.8281405431,12730382203.2,12902981371.2,0,0.0
2026-01-20 16:30:00,12775000000.0,12800000000.0,12712446220.0,12769367387.0,0.45174909,12727718941.9,12891960250.766666,0,0.0
2026-01-20 17:30:00,12769367388.0,12799900000.0,12690400000.0,12765589140.0,0.7426810076,12741446525.9,12882208130.266666,0,0.0
2026-01-20 18:30:00,12789733875.0,12795994998.0,12725000008.0,12738000000.0,0.3615650848,12751980716.0,12871858776.033333,0,0.0
2026-01-20 19:30:00,12738000000.0,12742940170.0,12730000000.0,12730000000.0,0.374485979,12762180682.0,12863618964.0,0,0.0
2026-01-20 20:30:00,12730000000.0,12742093637.0,12728031420.0,12742093637.0,0.3382014514,12757934904.2,12859367775.766666,0,0.0
2026-01-20 21:30:00,12742093637.0,12790000000.0,12650000000.0,12667831010.0,0.3075322217,12749018005.2,12850962180.133333,0,0.0
2026-01-20 22:30:00,12650000112.0,12667831010.0,12401000000.0,12447300999.0,0.72780794,12715218217.2,12830505546.766666,0,0.0
2026-01-20 23:30:00,12447318374.0,12579998795.0,12447301374.0,12520000000.0,0.1720461002,12691418217.2,12814305584.133333,0,0.0
2026-01-21 00:30:00,12530000000.0,12627300999.0,12500000599.0,12564999999.0,0.12711684,12672018217.2,12799805163.033333,0,0.0
2026-01-21 01:30:00,12560000002.0,12649993249.0,12480000000.0,12640236270.0,0.0723224884,12658541844.2,12786479702.033333,0,0.0
2026-01-21 02:30:00,12643031198.0,12650000000.0,12573451164.0,12650000000.0,0.0755392331,12646605105.5,12772646368.7,0,0.0
2026-01-21 03:30:00,12650000000.0,12650000000.0,12510000004.0,12523005115.0,0.1140552145,12622346703.0,12756303742.8,0,0.0
2026-01-21 04:30:00,12573600000.0,12614457387.0,12523000004.0,12575187473.0,0.0827666794,12606065450.3,12744024738.233334,0,0.0
2026-01-21 05:30:00,12575191584.0,12673994390.0,12570000346.0,12667000000.0,0.2499457173,12599765450.3,12734686699.566668,0,0.0
2026-01-21 06:30:00,12667000000.0,12673994390.0,12650000000.0,12666999900.0,0.2326257294,12592256076.6,12725101873.433332,0,0.0
2026-01-21 07:30:00,12666999900.0,12760000000.0,12661754700.0,12712217287.0,0.3226014952,12596694704.3,12715509116.666666,0,0.0
2026-01-21 08:30:00,12702001000.0,12730000000.0,12600000000.0,12620000000.0,0.5828582456,12613964604.4,12702442446.266666,0,0.0
2026-01-21 09:30:00,12620000000.0,12628683669.0,12613193399.0,12613193399.0,0.1527804473,12623283944.3,12689548892.9,0,0.0
2026-01-21 10:30:00,12613193399.0,12641840702.0,12605014001.0,12640000040.0,0.1336799093,12630783948.4,12680882227.2,0,0.0
2026-01-21 11:30:00,12640000030.0,12641840702.0,12605014001.0,12605014001.0,0.1628034878,12627261721.5,12672061922.966667,0,0.0
2026-01-21 12:30:00,12609998879.0,12609998879.0,12599990000.0,12605997758.0,0.2500938801,12622861497.3,12665728514.9,0,0.0
2026-01-21 13:30:00,12605997748.0,12677999990.0,12600000459.0,12662679940.0,0.1978824683,12636828979.8,12666874069.566668,0,0.0
2026-01-21 14:30:00,12662679940.0,12749999999.0,12662679940.0,12730587090.0,0.3008441826,12652368941.5,12670138369.266666,0,0.0
2026-01-21 15:30:00,12749998999.0,12772000000.0,12662679938.0,12700000000.0,0.2864352475,12655668941.5,12672538357.933332,0,0.0
2026-01-21 16:30:00,12700000000.0,12740000126.0,12579640064.0,12596791720.0,0.2991360627,12648648123.5,12666279701.433332,0,0.0
2026-01-21 17:30:00,12596791720.0,12601000000.0,12550111111.0,12578409904.0,0.2734969506,12635267385.2,12660326698.233334,0,0.0
2026-01-21 18:30:00,12598624991.0,12730000000.0,12510000000.0,12699999999.0,0.4839296033,12643267385.1,12657483402.233334,0,0.0
2026-01-21 19:30:00,12684536528.0,12749999998.0,12605000000.0,12689638561.0,0.2901200023,12650911901.3,12655204687.6,0,0.0
2026-01-21 20:30:00,12719998999.0,12739999000.0,12676168929.0,12717000000.0,0.1213525379,12658611897.3,12653804687.633333,1,1.0
2026-01-21 21:30:00,12717000000.0,12759999998.0,12711769000.0,12745999999.0,0.2372223402,12672710497.1,12652838020.933332,1,0.0
2026-01-21 22:30:00,12726471010.0,12750078898.0,12676168929.0,12709016106.0,0.077728149,12683012331.9,12650826311.566668,1,0.0
2026-01-21 23:30:00,12677023753.0,12733656072.0,12676168929.0,12685000111.0,0.0298991725,12685244349.0,12648140010.6,1,0.0
2026-01-22 00:30:00,12685000111.0,12733650000.0,12676168817.0,12723649937.0,0.044234096,12684550633.7,12647661675.166666,1,0.0
2026-01-22 01:30:00,12720218742.0,12733656072.0,12676168817.0,12716430210.0,0.0192132716,12686193654.7,12647209348.833334,1,0.0
2026-01-22 02:30:00,12714624910.0,12733656072.0,12676200000.0,12681173039.0,0.0522422645,12694631786.6,12645178662.233334,1,0.0
2026-01-22 03:30:00,12686096950.0,12749997989.0,12676168817.0,12749997989.0,0.0795848535,12711790595.1,12647917561.533333,1,0.0
2026-01-22 04:30:00,12749997989.0,12750000000.0,12705000009.0,12725508739.0,0.1488959607,12714341469.1,12657191152.866667,1,0.0
2026-01-22 05:30:00,12719300559.0,12734742243.0,12718300000.0,12734742243.0,0.0978083426,12718851837.3,12664349227.633333,1,0.0
