timestamp,open,high,low,close,volume
2026-06-20 20:30:00,10149999994.0,10186999760.0,10122100000.0,10124801000.0,0.2849146668
2026-06-20 21:30:00,10149999998.0,10187490322.0,10124801000.0,10187490322.0,0.1297212329
2026-06-20 22:30:00,10187490322.0,10213424270.0,10159200096.0,10189468502.0,0.0717314466
2026-06-20 23:30:00,10190619594.0,10213424269.0,10170903783.0,10188461723.0,0.036985899
2026-06-21 00:30:00,10209999999.0,10213424270.0,10180701891.0,10188344621.0,0.0714525563
2026-06-21 01:30:00,10188344621.0,10229999983.0,10180226216.0,10229998999.0,0.0795937319
2026-06-21 02:30:00,10220000000.0,10244000000.0,10188344621.0,10240000000.0,0.0713494702
2026-06-21 03:30:00,10240000000.0,10279338517.0,10188344621.0,10246150570.0,0.2822587352
2026-06-21 04:30:00,10279338441.0,10279338520.0,10090000000.0,10250809989.0,0.3991677499
2026-06-21 05:30:00,10250809989.0,10278876013.0,10194284600.0,10194284600.0,0.1963596012
2026-06-21 06:30:00,10218023265.0,10260479774.0,10092000000.0,10213326037.0,0.2357874729
2026-06-21 07:30:00,10192092647.0,10213326045.0,10100014114.0,10146084949.0,0.2256863914
2026-06-21 08:30:00,10160538248.0,10192144853.0,10090999999.0,10150000000.0,0.2881655724
2026-06-21 09:30:00,10164480038.0,10200000000.0,10090999999.0,10198850977.0,0.2770512107
2026-06-21 10:30:00,10178745032.0,10202555555.0,10148239852.0,10202555555.0,0.2560116037
2026-06-21 11:30:00,10167190738.0,10202555554.0,10143212747.0,10180964719.0,0.2286412134
2026-06-21 12:30:00,10143311144.0,10181000000.0,10130000012.0,10130000015.0,0.1313677936
2026-06-21 13:30:00,10130000032.0,10201990992.0,10130000032.0,10201326798.0,0.099638723
2026-06-21 14:30:00,10201990992.0,10220000000.0,10163725572.0,10220000000.0,0.2059262306
2026-06-21 15:30:00,10218888888.0,10249999900.0,10191555955.0,10249999900.0,0.2408336021
2026-06-21 16:30:00,10249999900.0,10325700000.0,10249251121.0,10289000000.0,0.4568839562
2026-06-21 17:30:00,10299999999.0,10301143050.0,10250000002.0,10254691247.0,0.1370050464
2026-06-21 18:30:00,10254691267.0,10310000000.0,10254691266.0,10299999998.0,0.179984855
2026-06-21 19:30:00,10275000000.0,10299999996.0,10251000001.0,10251000002.0,0.1887130888
2026-06-21 20:30:00,10251000002.0,10269000000.0,10150002001.0,10182262161.0,0.4358460408
2026-06-21 21:30:00,10182262161.0,10230000000.0,10182262158.0,10183280762.0,0.2437186838
2026-06-21 22:30:00,10183280762.0,10225260399.0,10181249788.0,10181249788.0,0.1404447064
2026-06-21 23:30:00,10181222223.0,10215250459.0,10141000002.0,10212533297.0,0.1428326962
2026-06-22 00:30:00,10212000000.0,10333059247.0,10170000777.0,10333059247.0,0.3357509623
2026-06-22 01:30:00,10318936469.0,10345000000.0,10286302778.0,10315746441.0,0.0799316173
2026-06-22 02:30:00,10280612588.0,10330277933.0,10203950265.0,10240581551.0,0.0886707698
2026-06-22 03:30:00,10264618204.0,10283251802.0,10185491077.0,10224999697.0,0.1276572097
2026-06-22 04:30:00,10191014948.0,10297613226.0,10185491078.0,10240316789.0,0.2045749025
2026-06-22 05:30:00,10240316787.0,10264999996.0,10199999999.0,10199999999.0,0.1910932788
2026-06-22 06:30:00,10187111112.0,10246999776.0,10170000000.0,10232874953.0,0.2271132302
2026-06-22 07:30:00,10232874953.0,10277444869.0,10197644423.0,10223943804.0,0.2029015045
2026-06-22 08:30:00,10223943804.0,10224000000.0,10197644423.0,10223943803.0,0.3182998428
2026-06-22 09:30:00,10204007018.0,10277444323.0,10197664493.0,10218000013.0,0.1738976077
2026-06-22 10:30:00,10219021823.0,10270227574.0,10215000000.0,10265282227.0,0.1573765464
2026-06-22 11:30:00,10265283227.0,10345000000.0,10265283227.0,10345000000.0,0.6792944367
2026-06-22 12:30:00,10345000000.0,10399000000.0,10328480200.0,10375002000.0,0.498308671
2026-06-22 13:30:00,10375000000.0,10440413028.0,10353103655.0,10353103655.0,0.5240435978
2026-06-22 14:30:00,10353103655.0,10381333935.0,10283132239.0,10355542274.0,0.4179528115
2026-06-22 15:30:00,10355542275.0,10378801841.0,10294000005.0,10338710167.0,0.2486161215
2026-06-22 16:30:00,10338710174.0,10338710182.0,10280000000.0,10321343442.0,0.1660407083
2026-06-22 17:30:00,10294000000.0,10355000000.0,10291136670.0,10312000000.0,0.2014905813
2026-06-22 18:30:00,10304176031.0,10337882810.0,10251999999.0,10268020403.0,0.1275207542
2026-06-22 19:30:00,10268020404.0,10299790573.0,10252000000.0,10270000000.0,0.2079714396
2026-06-22 20:30:00,10253677864.0,10290000000.0,10250603563.0,10288978764.0,0.2447899047
2026-06-22 21:30:00,10288978764.0,10299500000.0,10235554226.0,10235554226.0,0.1695710289
2026-06-22 22:30:00,10235554226.0,10235554229.0,10199699998.0,10212505305.0,0.2201345955
2026-06-22 23:30:00,10212505313.0,10230008897.0,10198765433.0,10220034102.0,0.0531033253
2026-06-23 00:30:00,10205178854.0,10299000000.0,10205178854.0,10250000004.0,0.0323707879
2026-06-23 01:30:00,10282266152.0,10282266153.0,10218169789.0,10232415765.0,0.0297886925
2026-06-23 02:30:00,10236444688.0,10250190468.0,10231000000.0,10231000000.0,0.0502951738
2026-06-23 03:30:00,10231000001.0,10270000000.0,10201549687.0,10245556323.0,0.1458574051
2026-06-23 04:30:00,10230000022.0,10243999932.0,10194999997.0,10194999997.0,0.2433074291
2026-06-23 05:30:00,10192000000.0,10204266088.0,10130000501.0,10142999999.0,0.8700749618
2026-06-23 06:30:00,10132999999.0,10200000000.0,10132999999.0,10200000000.0,0.2760043754
2026-06-23 07:30:00,10200000000.0,10200000000.0,10060000000.0,10060000000.0,0.5133272285
2026-06-23 08:30:00,10060000000.0,10137301012.0,10050000000.0,10098682507.0,0.403782997
2026-06-23 09:30:00,10100324621.0,10141222826.0,10090000005.0,10093011003.0,0.1724681511
2026-06-23 10:30:00,10093011003.0,10131827341.0,10065000000.0,10120000002.0,0.1555447851
2026-06-23 11:30:00,10121000000.0,10131827341.0,10094039883.0,10094039910.0,0.0858210065
2026-06-23 12:30:00,10109825674.0,10109825674.0,10050100001.0,10050100001.0,0.2395595696
2026-06-23 13:30:00,10050919313.0,10165000001.0,10050100001.0,10097363097.0,0.2796639575
2026-06-23 14:30:00,10097363072.0,10119941353.0,10050100001.0,10073635749.0,0.1741373119
2026-06-23 15:30:00,10051000000.0,10225818818.0,10050100082.0,10180000000.0,0.2009487489
2026-06-23 16:30:00,10180000001.0,10222222222.0,10139206938.0,10187999914.0,0.1528110086
2026-06-23 17:30:00,10187999914.0,10222222220.0,10130000000.0,10172999857.0,0.1639746142
2026-06-23 18:30:00,10168159797.0,10168159797.0,10100000000.0,10135583575.0,0.1746710507
2026-06-23 19:30:00,10142638908.0,10200000000.0,10134448885.0,10197999952.0,0.1565374727
2026-06-23 20:30:00,10182030329.0,10222222222.0,10170215802.0,10221999998.0,0.1893595956
2026-06-23 21:30:00,10209416962.0,10230000002.0,10190000001.0,10203249346.0,0.1127163694
2026-06-23 22:30:00,10203249346.0,10222222200.0,10185000000.0,10222222200.0,0.0549198163
2026-06-23 23:30:00,10205310231.0,10259000000.0,10185000027.0,10234284653.0,0.080163503
2026-06-24 00:30:00,10241896779.0,10291199975.0,10234875861.0,10261473000.0,0.0692762571
2026-06-24 01:30:00,10272264229.0,10290999582.0,10213682560.0,10219841300.0,0.007518051
2026-06-24 02:30:00,10219841334.0,10246182337.0,10185000000.0,10246182337.0,0.0628304737
2026-06-24 03:30:00,10246182300.0,10246182300.0,10185000004.0,10191387093.0,0.0563251628
2026-06-24 04:30:00,10195164028.0,10290999646.0,10187775515.0,10288000000.0,0.2477751041
2026-06-24 05:30:00,10289900000.0,10330030303.0,10274165538.0,10313696517.0,0.49451809
2026-06-24 06:30:00,10314236373.0,10356539998.0,10311000000.0,10330000000.0,0.2227599156
2026-06-24 07:30:00,10330000000.0,10330000000.0,10281000001.0,10286254970.0,0.2062456539
2026-06-24 08:30:00,10310628474.0,10310628575.0,10274249866.0,10310628574.0,0.1886055835
2026-06-24 09:30:00,10310628575.0,10310628575.0,10281000000.0,10281000000.0,0.1489595223
2026-06-24 10:30:00,10290000000.0,10290000000.0,10250000000.0,10260357767.0,0.2070734822
2026-06-24 11:30:00,10260357769.0,10335000000.0,10250000000.0,10328999995.0,0.2750827339
2026-06-24 12:30:00,10304968318.0,10348352827.0,10200000001.0,10202982222.0,0.3304231891
2026-06-24 13:30:00,10206760799.0,10300000000.0,10100000002.0,10140000000.0,0.5321608096
2026-06-24 14:30:00,10156139995.0,10188173997.0,10111000003.0,10112010100.0,0.1818275035
2026-06-24 15:30:00,10112010100.0,10141999874.0,10055000000.0,10084500966.0,0.892756257
2026-06-24 16:30:00,10084500966.0,10102999994.0,9952000000.0,10028694242.0,1.5187005914
2026-06-24 17:30:00,10028694242.0,10047777776.0,9920377777.0,10023997490.0,0.5548740397
2026-06-24 18:30:00,10026880342.0,10080200001.0,9959300003.0,10080200001.0,0.2646551564
2026-06-24 19:30:00,10080200001.0,10239999994.0,10060030215.0,10220999999.0,0.4166504339
2026-06-24 20:30:00,10221000000.0,10223000000.0,10105000000.0,10156138961.0,0.4429874855
2026-06-24 21:30:00,10150000008.0,10223999997.0,10115486611.0,10122000031.0,0.1861636556
2026-06-24 22:30:00,10122000037.0,10147999891.0,10098454646.0,10141599988.0,0.1084052835
2026-06-24 23:30:00,10119782075.0,10141600000.0,10099000001.0,10137037607.0,0.094465106
2026-06-25 00:30:00,10108803052.0,10138529663.0,10098454646.0,10106145000.0,0.0489087766
2026-06-25 01:30:00,10136686594.0,10160000000.0,10106000237.0,10137658874.0,0.0321405284
2026-06-25 02:30:00,10111000004.0,10118311504.0,10080001808.0,10106550978.0,0.0411439247
2026-06-25 03:30:00,10106550980.0,10157470244.0,10080001823.0,10120942033.0,0.1235292557
