timestamp,Open,High,Low,Close,Volume
2026-04-18 21:00:00,2352.61,2355.33,2347.74,2355.33,4154.6368
2026-04-18 22:00:00,2355.32,2359.46,2348.63,2356.53,2745.8838
2026-04-18 23:00:00,2356.54,2359.5,2349.68,2350.32,2563.3913
2026-04-19 00:00:00,2350.33,2355.3,2344.35,2349.09,3439.1131
2026-04-19 01:00:00,2349.09,2353.0,2341.66,2348.03,5285.1901
2026-04-19 02:00:00,2348.04,2349.2,2333.44,2338.25,8271.2463
2026-04-19 03:00:00,2338.24,2344.09,2332.1,2339.77,3295.8301
2026-04-19 04:00:00,2339.77,2346.11,2321.62,2333.34,9557.8518
2026-04-19 05:00:00,2333.34,2338.68,2329.0,2332.76,4832.87
2026-04-19 06:00:00,2332.75,2333.12,2321.88,2327.2,14717.5852
2026-04-19 07:00:00,2327.2,2327.32,2300.0,2316.03,25296.4448
2026-04-19 08:00:00,2316.03,2320.96,2311.2,2318.69,6286.5382
2026-04-19 09:00:00,2318.69,2319.36,2306.42,2310.24,4969.1452
2026-04-19 10:00:00,2310.24,2320.15,2306.73,2318.01,3803.1001
2026-04-19 11:00:00,2318.02,2331.13,2317.53,2329.38,8216.7405
2026-04-19 12:00:00,2329.38,2337.24,2325.0,2331.29,10647.4565
2026-04-19 13:00:00,2331.29,2350.24,2330.85,2338.67,12823.5829
2026-04-19 14:00:00,2338.67,2343.12,2327.35,2338.09,6753.5851
2026-04-19 15:00:00,2338.09,2341.49,2315.29,2330.8,7442.0947
2026-04-19 16:00:00,2330.8,2331.34,2304.7,2311.68,10427.6144
2026-04-19 17:00:00,2311.68,2317.81,2294.5,2296.59,19133.8743
2026-04-19 18:00:00,2296.58,2301.25,2287.62,2295.78,16668.7481
2026-04-19 19:00:00,2295.78,2304.78,2294.42,2299.65,7573.4719
2026-04-19 20:00:00,2299.66,2300.0,2273.51,2280.61,19343.7054
2026-04-19 21:00:00,2280.61,2290.34,2274.98,2276.09,7305.1882
2026-04-19 22:00:00,2276.08,2276.08,2252.72,2269.79,28519.8571
2026-04-19 23:00:00,2269.78,2270.4,2256.33,2263.27,11475.9936
2026-04-20 00:00:00,2263.28,2283.14,2259.67,2280.01,12643.2639
2026-04-20 01:00:00,2280.02,2294.3,2278.2,2286.17,7563.3705
2026-04-20 02:00:00,2286.16,2287.63,2272.25,2277.43,5859.7575
2026-04-20 03:00:00,2277.43,2288.58,2276.08,2286.56,3966.857
